Authors	Record Count	
Beliy N	186	
Le Gac R	186	
Polatoz A	186	
Stefko P	186	
T'jampens S	186	
Alepuz CR	185	
Coco V	185	
Dann ND	185	
De Vries JA	185	
Liem S	185	
Moscote-salazar LR	185	
Rodrigues FF	185	
Torres MC	185	
Van Veghel M	185	
Vidal AR	185	
Baker S	184	
Buhrer F	184	
De Bruyn K	184	
Marino P	184	
Ranken E	184	
Schellenberg M	184	
Bueghly J	183	
Camboni A	183	
D'argent P	183	
Fray AN	183	
Huang W	183	
Liang X	183	
Meaux C	183	
Pereima D	183	
Pietrzyk G	183	
Andreassi G	182	
Durham JM	182	
Francisco OD	182	
Lopes LF	182	
Megy T	182	
Ocalan K	182	
Serrano J	182	
Toriashvili T	182	
Manolopoulos K	181	
Niemeyer CEN	181	
Qin J	181	
Robert A	181	
Salek D	181	
Simic L	181	
Wildauer A	181	
Bezshyiko I	180	
Dziewiecki M	180	
Piucci A	180	
Sciubba A	180	
Stemmle S	180	
Tilley MJ	180	
Tolk S	180	
Traill M	180	
Vollhardt A	180	
Williams MRJ	180	
Zarebski KA	180	
Kazeev N	179	
Lefevre R	179	
Redjimi R	179	
Shi Z	179	
Diaz RG	178	
Hyrych S	178	
Jeong N	178	
Bergmann B	177	
Declara PF	177	
Farley N	176	
Pizzimento L	176	
Zu Theenhausen HM	176	
Cappati A	175	
Cardillo FC	175	
Da Rold A	175	
Di Gregorio G	175	
Kurova A	175	
Liu S	175	
Mulargia R	175	
Pardinas JG	175	
Salvatico R	175	
Stefaniuk N	175	
Chadeeva M	174	
Emerman A	174	
Cuth J	173	
Herrmann T	173	
Lyubushkina T	173	
Maerker M	173	
Martins MC	173	
Merkt SAM	173	
Panshin G	173	
Beranek S	172	
Bertholet E	172	
Mahon DJ	172	
Martinez F	172	
Rastogi A	172	
Shimogama Y	172	
Chitic SG	171	
Morello G	171	
Munoz DC	171	
Park TH	171	
Bettler MO	170	
Delaney B	170	
Haghighat SK	170	
Beisiegel F	169	
Ene A	169	
Gargiulo S	169	
Gruchala M	169	
Helling CM	169	
Marcon C	169	
Mccormack WP	169	
Schmelzer T	169	
Da Silva CL	168	
Leflat A	168	
Arling JH	167	
Borecka-bielska HM	167	
Carter JWS	167	
Didenko S	167	
Escher S	167	
Ghosh A	167	
Haines SC	167	
He F	167	
Krupa W	167	
Lavra LS	167	
Levine A	167	
Ng YWY	167	
Park J	167	
Perez DHC	167	
Polukhina N	167	
Rusinov V	167	
Chen B	166	
Hinterkeuser F	166	
Leonard J	166	
Playfer S	166	
Rej A	166	
Renous DS	166	
Smith J	166	
Adamek L	165	
Ashkenazi A	165	
Baidali S	165	
Bailey VR	165	
Barlow N	165	
Duarte-campderros J	165	
Gascon D	165	
Gruber L	165	
Popova E	165	
Ran K	165	
Schweiger H	165	
Tsaregorodtsev A	165	
Xiao D	165	
Xu A	165	
Abbott DC	164	
Danilina A	164	
Dorigo M	164	
Hopchev PH	164	
Ivshin K	164	
Kawaguchi T	164	
Laycock P	164	
Navarro AP	164	
Nindhito HR	164	
Sohns F	164	
Sosa D	164	
Sykora M	164	
Tekampe T	164	
Tzamarias S	164	
Ward DR	164	
Wollrath J	164	
Cowley JW	163	
Kariuki JM	163	
Kecke M	163	
Li K	163	
Muhammad A	163	
Batozskaya V	162	
Bocci V	162	
Brito L	162	
Chan WY	162	
Gallorini S	162	
Lane R	162	
Tepel F	162	
Agapopoulou C	161	
Brennan AJ	161	
Cenci R	161	
Garcia OB	161	
Kelsey M	161	
Maekawa K	161	
Orgill EC	161	
Coquereau S	160	
Flores LM	160	
Hebda P	160	
Richards S	160	
Tsai JF	160	
Turner RJ	160	
Buonaura A	159	
Gu C	159	
Guativa LMH	159	
Humair T	159	
Kargoll B	159	
Plana BG	159	
Aggarwal A	158	
Aidala CA	158	
Bobulska D	158	
Eskut E	158	
Gunter T	158	
Lancierini D	158	
Proffitt ML	158	
Soares M	158	
Weiden A	158	
Arzymatov K	157	
Batsukh B	157	
Buchanan E	157	
Haubrich N	157	
Hilton M	157	
Hynds D	157	
Iglesias LL	157	
Kim KE	157	
Kwan S	157	
Lisniak S	157	
Mogini A	157	
Nanut T	157	
Plews J	157	
Reiss F	157	
Ren Z	157	
Saur M	157	
Schreiner HF	157	
Shmanin E	157	
Smith IT	157	
Stepanova M	157	
Stracka S	157	
Zhaozhong S	157	
Bhasin S	156	
Crocombe A	156	
Deiana AM	156	
Golunov A	156	
Greim R	156	
Loh D	156	
Mayordomo CS	156	
Mc Goldrick G	156	
Presilla M	156	
Rodriguez J	156	
Saha S	156	
Yang X	156	
Coelho JAB	155	
Di Canto A	155	
Gras CS	155	
Hamer M	155	
Laflotte I	155	
Mondal S	155	
Tou DY	155	
Tournefier E	155	
Beloborodov K	154	
Chiarito B	154	
Garcia F	154	
Hamdaoui H	154	
Hommels LBAH	154	
Mahmoud MA	154	
Maniatis IM	154	
Stamas BL	154	
Van Der Graaf H	154	
Verbytskyi A	154	
Alves AA	153	
Barnyakov A	153	
Bhom J	153	
Blago MP	153	
Gerstel D	153	
Harrison T	153	
Laurier A	153	
Lovell GH	153	
Meena M	153	
Nechansky F	153	
Ogrodnik A	153	
Pakhotin Y	153	
Rose K	153	
Tatarinov A	153	
Van Nieuwkoop J	153	
Alda WL	152	
Buscher D	152	
Ciungu BM	152	
Desse F	152	
Grandi M	152	
Kostiuk I	152	
Leopold A	152	
Murphy CH	152	
Murray D	152	
Petrucci S	152	
Pili M	152	
Roguljic M	152	
Saunders M	152	
Smeaton JG	152	
Strokov S	152	
Williams I	152	
Backman F	151	
Burkle B	151	
Bussey PJ	151	
De Oliveira LS	151	
Madigan G	151	
Meshreki JKR	151	
Rustige L	151	
Santpur SN	151	
Stamenkovic M	151	
Tishelman-charny A	151	
Yeomans LE	151	
Alfonsi A	150	
Blunier D	150	
Dominguez LP	150	
Du Pree T	150	
Fanourakis G	150	
Fell A	150	
Hayes RL	150	
Manthos I	150	
Materok M	150	
Matic A	150	
Petukhova K	150	
Skorda E	150	
Stavropoulos G	150	
Stolarski M	150	
Tsopoulou M	150	
Veronesi M	150	
Abud AA	149	
Acharya H	149	
Adorni S	149	
Al Khoury K	149	
Bartolini G	149	
Benson S	149	
Bourdarios CA	149	
Canesse A	149	
Gan Y	149	
Krishnan A	149	
Montella M	149	
Rummler A	149	
Saibel A	149	
Seuthe A	149	
Spina M	149	
Tuci G	149	
Agrawal A	148	
An F	148	
Atmani H	148	
Audurier B	148	
Batool B	148	
Dyckes GI	148	
Estevez MA	148	
Gerlach LO	148	
Gonzalo AB	148	
Hirose S	148	
Jamieson J	148	
Lewis DJ	148	
Meshkov O	148	
Moser B	148	
Navas SS	148	
Pajero T	148	
Papadatos C	148	
Pietreanu D	148	
Popa S	148	
Rosin G	148	
Schuh T	148	
Stankaityte M	148	
Takeva EP	148	
Barbosa JVV	147	
Bourgatte G	147	
Ding W	147	
Martinez JLM	147	
Menendez N	147	
Vasile ME	147	
Zur Nedden M	147	
Aliev M	146	
Becherer F	146	
Hanson EC	146	
Mishra DK	146	
Mukhopadhyay S	146	
Nolte NS	146	
Rodriguez GRG	146	
Loffredo S	145	
Pescatore L	145	
Ali S	144	
Baranov A	144	
Chevalerias TJA	144	
Dezoort G	144	
Mohammed Y	144	
Pownall G	144	
Tonelli D	144	
Bel LJ	143	
Comerma-montells A	143	
Dujany G	143	
Ekelhof R	143	
Kvam AK	143	
Lazzeroni C	143	
Roiser S	143	
Ai X	142	
Girard OG	142	
Gouighri M	142	
Modden A	142	
Robin M	142	
Trisovic A	142	
Vernet M	142	
Volkov V	142	
Schroeder F	141	
Tamir NM	141	
Williams J	141	
Duan Y	140	
Meister D	140	
Mikuni VM	140	
Papadimitriou V	140	
Zahreddine J	140	
Belin S	139	
Demmer M	139	
Geanta AA	139	
Heister A	139	
Nag AN	139	
Nandi A	139	
Pezzotti L	139	
Snoek HL	139	
Tang Z	139	
Tellarini G	139	
Bertl W	138	
Diab B	138	
Dzhelyadin R	138	
Marshall PJ	138	
Novak A	138	
Agarwal G	137	
Avati V	137	
Garcia-argos C	137	
Grzanka L	137	
Jalocha J	137	
Kim SH	137	
Li F	137	
Malawski M	137	
Samani BS	137	
Tico JG	137	
Abeling K	136	
Achkar B	136	
Bakas G	136	
Barbieri R	136	
Charman TP	136	
Demontigny G	136	
Forthomme L	136	
Gessinger-befurt P	136	
Hoffmann M	136	
Krieter F	136	
Lemaitre F	136	
Liu G	136	
Martinelli L	136	
Milosevic V	136	
Mocellin G	136	
Pikies M	136	
Raicevic N	136	
Romeu JA	136	
Rovelli G	136	
Scribano A	136	
Winn M	136	
Arcangeletti C	135	
Battista V	135	
Choi J	135	
Ciesla KM	135	
Ciubotaru DA	135	
D'amico V	135	
Foti MG	135	
Jomhari NZ	135	
Kelsey D	135	
Kisliuk DP	135	
Komarek T	135	
Lionetto F	135	
Moskalets T	135	
Quaranta C	135	
Reichert S	135	
Reitenspiess T	135	
Renda M	135	
Sanderswood IG	135	
Snoeys W	135	
Steinhebel AL	135	
Vannicola D	135	
Wieseotte N	135	
Yexley MR	135	
Yuan R	135	
Casal B	134	
Gallardo GE	134	
Kim M	134	
Knunz V	134	
Kuonen AK	134	
Maguire K	134	
Majumdar N	134	
Mc Fadden NC	134	
Muller V	134	
Penso G	134	
Perfilov M	134	
Stefkova S	134	
Straumann U	134	
Vitkovskiy A	134	
Yoon I	134	
Ahmed WS	133	
Bologna S	133	
Deutsch C	133	
Errenst M	133	
Gazzoni G	133	
Hadjivasiliou C	133	
Huard ZC	133	
Jaeger BP	133	
Janas KW	133	
Koseyan OK	133	
Lampoudis C	133	
Lee Y	133	
Ogilvy S	133	
Rossi B	133	
Swirski T	133	
Veen MJ	133	
Barsov S	132	
Beteta CA	132	
Boubdir M	132	
Burzynski JC	132	
Cerny K	132	
Cowan GA	132	
Drobac AS	132	
Ellison J	132	
Foo JH	132	
Francescato S	132	
Isidori T	132	
Ivanchenko V	132	
Kahra C	132	
Karodia S	132	
Kaynak B	132	
King J	132	
Klassen M	132	
Kozeiha M	132	
Krzysiak JA	132	
Lindsey C	132	
Martinez CM	132	
Megy TM	132	
Michielin E	132	
Minafra N	132	
Neugebauer H	132	
Pinzino J	132	
Pudzha D	132	
Rodriguez JL	132	
Santos-moreno P	132	
Sawant S	132	
Slater MW	132	
Stojanovic M	132	
Tcherniaev E	132	
Traeet A	132	
Valat S	132	
Voneki B	132	
Vozak M	132	
Warrack N	132	
Antchev G	131	
Baechler J	131	
Berger T	131	
Birnkraut A	131	
Bozzo M	131	
Erodotou E	131	
Gajardo CMR	131	
Garbers C	131	
Heidorn WD	131	
Jaime MM	131	
Kim B	131	
Leitgeb CE	131	
Li PR	131	
Maschek SR	131	
Meuser D	131	
Muller J	131	
Nemes F	131	
Newcombe R	131	
Norella ES	131	
Osterberg K	131	
Ouellette J	131	
Perrini L	131	
Pinto JVD	131	
Scholer PG	131	
Simsek S	131	
Uysal Z	131	
Yilmaz Y	131	
Andrews JE	130	
Barrera CB	130	
Bastos D	130	
Bhal E	130	
Deile M	130	
Dini P	130	
Dutta I	130	
Gandrakota A	130	
Hess M	130	
Jeon S	130	
Kaspar J	130	
Khandoga M	130	
Khurewathanakul C	130	
Konstantinou S	130	
Malara A	130	
Marsh B	130	
Pauls A	130	
Price E	130	
Rath Y	130	
Salzgeber MR	130	
Scheurer V	130	
Teague D	130	
Asenov P	129	
Battig A	129	
Bols ES	129	
Borzou A	129	
Bossini E	129	
Cummings G	129	
Diamantopoulou M	129	
Eitschberger U	129	
Frankenthal A	129	
Heuel J	129	
Ioannou A	129	
Joram C	129	
Kolpin M	129	
Lange T	129	
Likhomanenko T	129	
Maurin B	129	
Mcalister I	129	
Moise RD	129	
Niet R	129	
Noll D	129	
Szabelski A	129	
Theenhausen HMZ	129	
Thyssen F	129	
Wiedenbeck S	129	
Asmuss P	128	
Bartolini M	128	
Bertacchi V	128	
Bhyun JH	128	
Camen C	128	
Farber C	128	
Fischer B	128	
Gorbounov N	128	
Hu J	128	
Lidrych J	128	
Martins J	128	
Quast T	128	
Russ J	128	
Schuler SC	128	
Simsek AE	128	
Suarez AD	128	
Tannenwald B	128	
Van Tilburg J	128	
Vitti M	128	
Voropaev N	128	
Zecchinelli AG	128	
Aguilar-benitez M	127	
Alexakhin V	127	
Bindhu VKMN	127	
De Sa RL	127	
Dharmaratna WGD	127	
Faulkner J	127	
Friese R	127	
Garcia JG	127	
Grieco C	127	
Guzzi L	127	
Jeong Y	127	
Kalbhor P	127	
Kasem A	127	
Kveton A	127	
Lomtadze T	127	
Machet M	127	
Palomo LV	127	
Pujahari PR	127	
Sedes BS	127	
Stone B	127	
Uniyal R	127	
Van Putte S	127	
Adan DP	126	
Castello R	126	
Feo M	126	
Gironell PG	126	
Gottmann A	126	
Hsiung Y	126	
Kuchinskaia O	126	
Mohanty AK	126	
Ovsiannikova T	126	
Sepulveda ES	126	
Sfar HR	126	
Sikdar AK	126	
Topkar A	126	
Willmott C	126	
Calvelli V	125	
Dong B	125	
Flores L	125	
Furic IK	125	
Jashal BK	125	
Jo M	125	
Seva T	125	
Shojaii J	125	
Yonamine R	125	
Ahmad WH	124	
Belloli N	124	
Buehrer F	124	
Carducci G	124	
Caudron A	124	
Chu X	124	
Dann NS	124	
Degano A	124	
Guimaraes VS	124	
Loeliger A	124	
Mermerkaya H	124	
Quertenmont L	124	
Raab NV	124	
Shrif EM	124	
Sinetckii V	124	
Wahdan S	124	
Wang T	124	
Acosta MV	123	
Avetisyan A	123	
Baffioni S	123	
Ciesielski R	123	
Csorgo T	123	
Driga O	123	
Fischer J	123	
Higashida A	123	
Lefeld A	123	
Lopez-jaramillo P	123	
Matsushita T	123	
Mehdiabadi SP	123	
Michetti M	123	
Mina RA	123	
Rekovic V	123	
Rodriguez SC	123	
Vargas JCR	123	
Vogel H	123	
Wilson G	123	
Yelton J	123	
Chadi Z	122	
Falmagne G	122	
Faraj M	122	
Hamilton B	122	
Matakias D	122	
Oh M	122	
Ott PS	122	
Rojas JGRG	122	
Rye EB	122	
Sreekala JM	122	
Sun Y	122	
Thorpe EJ	122	
Turini N	122	
Aly R	121	
Cerri O	121	
Giordano F	121	
Ivanov T	121	
Kaveh H	121	
Montoya OD	121	
Nash WA	121	
Roemer J	121	
Sevova S	121	
Xiao X	121	
Biswas D	120	
De Gruttola M	120	
Eggleston MG	120	
Friedl M	120	
Goulianos K	120	
Huang DP	120	
Kovitanggoon K	120	
Miu O	120	
Ngair B	120	
Parajuli S	120	
Portales L	120	
Sauerburger F	120	
Trembath-reichert S	120	
Bjorke K	119	
Ceccarelli R	119	
Chekalina V	119	
De Visscher S	119	
Freeman PM	119	
Frohlich A	119	
Gledhill GR	119	
Inglessi A	119	
Jouyban A	119	
Karava K	119	
Korol I	119	
Lemos DS	119	
Schulte S	119	
Zhang W	119	
El Jarrari H	118	
Gonzalez CAS	118	
Han YF	118	
Maj K	118	
Mesropian C	118	
Roehrken M	118	
Seidlitz BD	118	
Virdee GS	118	
Borchsh V	117	
Cipriano PMR	117	
Kotov K	117	
Pauwels K	117	
Tamulaitis G	117	
Zhu C	117	
Cardona AF	116	
Kirsebom VS	116	
Markowitz P	116	
May S	116	
O'neill AP	116	
Terentyev N	116	
Giljanovic D	115	
Konig A	115	
Rocchi A	115	
Roland B	115	
Zhang WC	115	
Alfonsi F	114	
Assahsah J	114	
Barbour G	114	
Basso MJ	114	
Bhattacharya DS	114	
Gee CM	114	
Godin D	114	
Guth M	114	
Kaneda M	114	
Lee ACA	114	
Nagle JL	114	
Parrish EW	114	
Tariq K	114	
Walls FMG	114	
Xiotidis I	114	
Zaazoua M	114	
Amerio S	113	
Aoude RTJ	113	
Burton CD	113	
Elmetenawee W	113	
Lawlor SD	113	
Marley D	113	
Viazlo O	113	
Darwish MR	112	
He H	112	
Hempel M	112	
Petrolo E	112	
Zhang B	112	
Zlebcik R	112	
Beattie MD	111	
Beddow J	111	
Bossu F	111	
Corvo M	111	
Du D	111	
Fiorina D	111	
Grossmann J	111	
Kotsokechagia A	111	
Lukas W	111	
Moore RW	111	
Mori T	111	
Nagata K	111	
Ramirez JD	111	
Robichaud-veronneau A	111	
Skiba I	111	
Skinner MB	111	
Storaci B	111	
Tanioka R	111	
Trauger H	111	
Ventura S	111	
Casolino M	110	
Hu YF	110	
Khairullin E	110	
Klimkovich T	110	
Krowpman KS	110	
Marcoccia L	110	
Morgunova O	110	
Nogay A	110	
Pasquali F	110	
Pree E	110	
Shehade M	110	
Tame ZPA	110	
Van Den Wollenberg W	110	
Iuzhakov A	109	
Kasahara K	109	
Loew KM	109	
Manitara K	109	
Manousakis-katsikakis A	109	
Mullen P	109	
Niedziela J	109	
Ramirez-velez R	109	
Rojas RA	109	
Vandewall ER	109	
Di Simone A	108	
Honig JC	108	
Lefebvre HP	108	
Shcheglov Y	108	
Vazquez CJB	108	
Veneziano G	108	
Azoulay AM	107	
Booth CD	107	
Cassina L	107	
Chamont D	107	
Fernandez SG	107	
Gavardi L	107	
Mukherjee M	107	
Smith RW	107	
Vourliotis E	107	
Wassmer M	107	
Bhattarai P	106	
Clemente-suarez VJ	106	
Cunningham WR	106	
Grunberg O	106	
Tsiakkouri D	106	
Verma R	106	
Buttignol M	105	
Caraway B	105	
Carle A	105	
Emriskova N	105	
Feindt F	105	
Giannini G	105	
Golovtcov V	105	
Kansal B	105	
Lesauvage A	105	
Tabb W	105	
Tayduganov A	105	
Thomas JO	105	
Thomas-wilsker J	105	
Tobar AN	105	
Torterotot L	105	
Viinikainen J	105	
Watson IJ	105	
Alvis-guzman N	104	
Arbelaez NV	104	
Diaz D	104	
Ibanez A	104	
Kratochwil N	104	
Racko M	104	
Sanchez A	104	
Simone FM	104	
Tomsa J	104	
Hernandez AMV	103	
Mijuskovic J	103	
Gentsos C	102	
Jabbar S	102	
Webster JS	102	
Bonchev M	101	
Barreto GE	100	
Krikler B	100	
Lau KT	100	
Margaroli F	100	
Niknejad T	100	
Turra RT	100	
Cassese A	99	
Arai Y	98	
Axen B	98	
Blair RE	98	
Curatolo M	98	
Esposito B	98	
Jeske C	98	
Loesle A	98	
Nozaki M	98	
Ruthmann N	98	
Salama E	98	
Abdelalim AA	97	
Guerrero D	97	
Loebinger FK	97	
Marinho FD	97	
Ozcelik O	97	
Alexandre D	96	
Dris M	96	
Gonzalez M	96	
Maerschalk T	95	
Nurnberg A	95	
Yusuff I	95	
Mangano B	94	
Singh S	94	
Vartapetian A	94	
Zenoni F	94	
Arrieta O	93	
Fumagalli E	93	
Guts S	93	
Rojas M	93	
Silva LFO	93	
Alexander G	92	
Bellora A	92	
Ferrante A	92	
Hall AR	92	
Lopez SP	92	
Mao J	92	
Revering M	91	
Saradhy R	91	
Charman RH	90	
Huang X	90	
Luo Y	90	
Restrepo S	90	
Temple D	90	
Bieker MS	89	
Cindolo F	89	
Lewis J	89	
Malygina H	89	
Roth JD	89	
Abdalla H	88	
Guler EG	88	
Lee SJ	88	
Martin M	88	
Van Woerden MC	88	
Chtchipounov L	87	
Fabbro B	87	
Mantilla C	87	
Mattioli KR	87	
Wong WY	87	
Yang T	87	
Ahmed A	86	
Li T	86	
Sarmiento OL	86	
Chahal GS	85	
Han Q	85	
Kretzschmar S	85	
Matiunin V	85	
Patarroyo MA	85	
Poliakova M	85	
Sole SF	85	
Cali S	84	
Garcia A	84	
Kunde GJ	84	
Lin SC	84	
Vom Bruch D	84	
Zeng M	84	
Fincke-keeler M	83	
Garcia LC	83	
Korenkov V	83	
Levy M	83	
Moureaux L	83	
Nagai R	83	
Salva S	83	
Scannicchio DA	83	
Schuh N	83	
Van Hulse CB	83	
Caratelli A	82	
Garcia AM	82	
Kahn A	82	
Kumar M	82	
Mohamed A	82	
Rottler B	82	
Shehu CY	82	
Bakirci MN	81	
Black K	81	
Klein C	81	
Manzano PDC	81	
Scodeggio M	81	
Topakli H	81	
Drugakov V	80	
Kharisova A	80	
Kim HY	80	
Metzger WJ	80	
Vinck-posada H	80	
Antipov E	79	
Arias CA	79	
Carson L	79	
Iglesias JAS	79	
Izquierdo M	79	
Kennedy KE	79	
Khovanskiy V	79	
Lyons H	79	
Mazurov A	79	
Mungo DP	79	
Sonnadara DUJ	79	
Stocchi A	79	
Valsecchi D	79	
Yuldashev BS	79	
Bertsche C	78	
Bock C	78	
Clarke RN	78	
Federici L	78	
Gueta O	78	
Kreutzfeldt K	78	
Kroseberg J	78	
Lee A	78	
Lefrancois J	78	
Liu J	78	
Mantifel R	78	
Neuner M	78	
Ohman H	78	
Sahebkar A	78	
Simmons B	78	
Socher F	78	
Tsiskaridze S	78	
Wicht J	78	
Bristow TM	77	
Caltabiano A	77	
Dale O	77	
Gaspar P	77	
Guido E	77	
Harnew ST	77	
Otero J	77	
Penwell J	77	
Radhakrishnan SK	77	
Reynolds B	77	
Rodriguez A	77	
Rodriguez JM	77	
Wolker R	77	
Yang H	77	
Yusuf S	77	
Basan A	76	
Butter JS	76	
Curras E	76	
Gadomski S	76	
Garcia-perdomo HA	76	
Gonzalez C	76	
Gubbels C	76	
Hay SI	76	
Holm T	76	
Katre A	76	
Lory AM	76	
Lu Y	76	
Matsuzawa N	76	
Merz G	76	
Myers AA	76	
Newhouse R	76	
Ntomari E	76	
O'keefe MW	76	
Ortiz NGG	76	
Pearkes J	76	
Perrevoort A	76	
Potterat C	76	
Radeka V	76	
Rodriguez AB	76	
Castro JL	75	
Gorasia NA	75	
Henkelmann L	75	
Kang NJ	75	
Kot O	75	
Lakomiec IK	75	
Maier S	75	
Mallampalli A	75	
Scarfi S	75	
Schroeder N	75	
Vandenbroucke M	75	
Vargas C	75	
Ferguson SW	74	
Heidecker C	74	
Layer L	74	
Maevskiy A	74	
Mokdad AH	74	
Mu H	74	
Nunez C	74	
Ricardo RES	74	
Sopio AL	74	
Vidal AC	74	
Wozniewski S	74	
Yamaguchi N	74	
Appleby RB	73	
Awan MIM	73	
Belavin V	73	
Bunn J	73	
Chan J	73	
Cortes FB	73	
Ek-in S	73	
Fan J	73	
Garner CA	73	
Gasiorowski SJ	73	
Hamilton PM	73	
Kang S	73	
Kim E	73	
Kondybayeva A	73	
Kong AXY	73	
Konoplyannikov A	73	
Martinazzoli L	73	
Savage G	73	
Tsang KW	73	
Wu W	73	
Ye H	73	
Alvarez CR	72	
Behera SC	72	
Bonanomi M	72	
Bonomally S	72	
Cardwell B	72	
Gil-gonzalez W	72	
Grimault C	72	
Inyakin A	72	
Iqbal MA	72	
Kello T	72	
Langford J	72	
Lapsien T	72	
Libeiro T	72	
Mahrous A	72	
Manganelli N	72	
Manzano MR	72	
Munoz M	72	
Neuhaus F	72	
Nguyen V	72	
Oussoren KP	72	
Palni P	72	
Patton J	72	
Perovic V	72	
Savoiu D	72	
Schnepf M	72	
Tramontano R	72	
Wang AZ	72	
Webb SN	72	
Wiel C	72	
Wong KHY	72	
Wozniak KA	72	
Yonemoto N	72	
Zacharopoulou A	72	
Cobbledick JL	71	
Duque CA	71	
Erland PA	71	
Kodama T	71	
Kopciewicz P	71	
Moreno-pirajan JC	71	
Ng CW	71	
Renardi A	71	
Safdari M	71	
Su W	71	
Xiang Z	71	
Zhou X	71	
Adam ER	70	
Banos LIE	70	
Boldyrev A	70	
Brucken E	70	
Calzaferri S	70	
Conti G	70	
Don MMR	70	
Fan Y	70	
Franco CA	70	
Habibullah R	70	
Kamel AE	70	
Lizzo M	70	
Mcconnell L	70	
Seidita R	70	
Trischuk DA	70	
Wu H	70	
Bautista-molano W	69	
Borgna LS	69	
Cooke N	69	
Denysenko V	69	
Dita S	69	
Dotto GL	69	
Gilchriese M	69	
Gioventu A	69	
Heck T	69	
Heijhoff K	69	
Karastathis N	69	
Lane JJ	69	
Lopera F	69	
Meloni S	69	
Pradhan R	69	
Ramirez A	69	
Rodriguez D	69	
Stapf BS	69	
White DJ	69	
Cummings J	68	
Deigaard I	68	
Diaz LC	68	
Giugliano C	68	
Karakostas K	68	
Lebedev A	68	
Loustau G	68	
Machuca-martinez F	68	
Mariani S	68	
Meier F	68	
Murray CJL	68	
Prasanth K	68	
Shupperd JD	68	
Taneja S	68	
Vetens W	68	
Wiedner D	68	
Wishahi J	68	
You Z	68	
Zaman A	68	
Ackernley T	67	
Afsharnia H	67	
Aiola S	67	
Bassi G	67	
Borsuk JT	67	
Brigliadori L	67	
Butkevich A	67	
Cerasoli J	67	
Chernov A	67	
Cicala MF	67	
Dean W	67	
Dudek MW	67	
Fischer KM	67	
Franco L	67	
Friday DA	67	
Garabedian A	67	
Giraldo L	67	
Grammatico T	67	
Hennequin AM	67	
Hunter RJ	67	
Jevtic V	67	
Jonas JB	67	
Krawczyk RD	67	
Lamas MR	67	
Lazzari F	67	
Lomidze D	67	
Maccolini S	67	
Manuzzi D	67	
Mitchell SE	67	
Mitreska B	67	
Mohammed S	67	
Mohan LRM	67	
Morris AG	67	
Niel EM	67	
Oliveira MLS	67	
Paige F	67	
Pantea D	67	
Rodriguez-martinez CE	67	
Rosales FAG	67	
Ryzka J	67	
Sellam S	67	
Shaikh MA	67	
Shangase DM	67	
Smead LGS	67	
Svihra P	67	
Thomson KA	67	
Westhenry BDC	67	
Wimberley J	67	
Zdybal M	67	
Beltramello O	66	
Bernstein HC	66	
De Sa RCL	66	
Diaz J	66	
Dietz-laursonn E	66	
Dita P	66	
Fehr A	66	
Garcia-hermoso A	66	
Kailasapathy B	66	
Kuindersma HS	66	
Lei X	66	
Lokos S	66	
Miglioranzi S	66	
Muzzetto P	66	
Panwar L	66	
Perez J	66	
Promberger L	66	
Rosell R	66	
Segovia-chaves F	66	
Verlage TA	66	
Antonov A	65	
Bagaturia I	65	
Camelia EA	65	
Campo-arias A	65	
Jha MK	65	
Ko S	65	
Magro J	65	
Meier G	65	
Oh BH	65	
Olmeda AQ	65	
Ordonez CA	65	
Ovtin I	65	
Palit P	65	
Schillo C	65	
Wolker RW	65	
Yan J	65	
Adams E	64	
Anelli C	64	
Brunner D	64	
Bychkova O	64	
Choi M	64	
De Leo K	64	
Gorbounov P	64	
Hoffmann MD	64	
Khader YS	64	
Kopp G	64	
Metwally J	64	
Otarid Y	64	
Petersen HA	64	
Ramirez F	64	
Samy AM	64	
Sarkar U	64	
Seo H	64	
Simak V	64	
Siviero F	64	
Tran BX	64	
Walter D	64	
Zhou H	64	
Adloff C	63	
Drouhin F	63	
Ilchenko Y	63	
Kahn SJ	63	
Khan EA	63	
Mikhasenko M	63	
Milke CD	63	
Rogozhnikov A	63	
Saez SMR	63	
Schanet E	63	
Snoch A	63	
Su X	63	
Syropoulos V	63	
Trejo RIR	63	
Yin P	63	
Andrean SY	62	
Bandieramonte M	62	
Bartels F	62	
Cardona A	62	
Carlson EM	62	
Davison P	62	
Diaz R	62	
Donati S	62	
Evans MO	62	
Ferrillo M	62	
Gnesi I	62	
Hartman NM	62	
Hibi H	62	
Jaspan AE	62	
Karkanias I	62	
Keoshkerian H	62	
Koeck DM	62	
Lopez R	62	
Martinez PF	62	
Novak J	62	
Ottino GJ	62	
Pappenheimer C	62	
Saavedra AF	62	
Sanchez LP	62	
Smetkina A	62	
Teagle H	62	
Themistokleous N	62	
Thompson EA	62	
Trippl C	62	
Wada S	62	
Wakasa R	62	
Windischhofer PJ	62	
Xie X	62	
Aparo MA	61	
Arango J	61	
Barron U	61	
Belfkir M	61	
Berthold A	61	
Camerlingo MT	61	
Carter TM	61	
Celli F	61	
Christopher LD	61	
Clawson SE	61	
Crkovska J	61	
Czurylo MM	61	
Dobishuk V	61	
Donaldson CP	61	
Fortin E	61	
Fujimoto M	61	
Gomez A	61	
Hall JJ	61	
Hank MD	61	
Hayashida S	61	
He Y	61	
Heggelund AL	61	
Imam H	61	
Kasaeian A	61	
Kazakos S	61	
